"Season","teamID1","teamName1","conf1","teamID2","teamName2","conf2","Margin","Won","Rank","AdjEM","AdjOE","AdjDE","AdjT","Luck","SOS","OppAdjOE","OppAdjDE","NonConSOS","eFGPct","TOPct","ORPct","FTRate","OppeFGPct","OppTOPct","OppORPct","OppFTRate","FGPct3","FGPct2","FTPct","BlkPct","StlPct","AssistPct","PctFGA3","OppFGPct3","OppFGPct2","OppFTPct","OppBlkPct","OppStlPct","OppAssistPct","OppPctFGA3","PctPtsFrom1","PctPtsFrom2","PctPtsFrom3","OppPctPtsFrom1","OppPctPtsFrom2","OppPctPtsFrom3","WinPct","SRS","PPG","FGMPG","FGPCT","FGM3PG","ORBPG","TRBPG","AstPG","StlPG","BlkPG","TOPG","ASTtoTO","OppFGMPG","OppFGPCT","OppFGM3PG","OppORBPG","OppTRBPG","OppAstPG","OppStlPG","OppBlkPG","OppTOPG","OppASTtoTO"
2004,1356,"southern illinois","MVC",1104,"alabama","SEC",-1,0,0.302926132928448,-0.29426619772423,-1.03058102580363,-0.70629340757109,0.42783798517003,0.918286792559013,-1.622270301876,-1.22106254808993,1.51396655287789,-1.66216079480883,-0.757110134650674,-0.52982257288668,0.581347798236089,-2.17153234188567,-0.302515433898685,2.21873902149343,0.211925301722769,0.923718875422772,-1.53547756048197,0.131542931704854,-0.47937782692449,-2.4550182646844,1.69362969240758,1.28552359736364,-0.602170517391999,-1.93614943973287,0.921382673999328,-0.225289028336066,-0.296857827759778,3.18978526370085,1.2865603484586,-1.78732203925008,-1.90379779690786,1.70552855722012,-0.702635906220936,0.877621019822505,1.8298512423392,-2.63900771215776,2.24477558781354,-0.522439627763822,-0.255907923419542,0.798740600170334,-0.349663496272754,-0.749635810017656,NA,0.120227859976098,1.17176167826373,2.71228000966013,-0.290657416579814,-0.467312119894401,1.20266490826062,-0.859306182768301,0.487412137012969,NA,NA,0.176399400695747,NA,NA,NA,NA,NA
2004,1393,"syracuse","BE",1104,"alabama","SEC",-9,0,0.052818756789903,-0.057945923357492,-0.424418494663165,-0.396216415653809,0.553777708198272,1.88358285508236,-0.437787967286121,-0.363050592813203,0.385447641841172,-2.46954993108408,-0.521954530860073,-0.335174013645527,1.30933537372828,-0.883836539567714,-1.41703918363273,0.03103948321497,1.94475779846229,0.266854596361719,-1.95717083358488,0.650496550844193,-1.81875112710855,-1.80716289953894,2.12355423970632,1.53849266179464,-1.94596546500122,-3.33967681087666,0.302197932309498,-1.58077601971756,2.42527993300864,1.03365731618184,2.34128689749385,-0.82004145886329,-1.25930239523477,2.97167383653801,-2.15801316107017,0.332037742248544,1.63763746967339,-2.00044573099197,1.30943071652122,-0.199060092150361,0.152885118579433,1.34869344179053,0.571471935774675,-1.99658156240899,NA,1.07252216207135,1.65533956370688,0.82103416434541,2.53007886112405,0.015019618828079,1.18452031876927,0.13826693964126,-0.68844569614351,NA,NA,1.26498002328611,NA,NA,NA,NA,NA
2004,1390,"stanford","P10",1104,"alabama","SEC",-3,0,-0.322342307417916,0.665337340613434,-0.511013141968945,-1.69466381930741,0.207443469870614,1.03600582457406,-1.36316479118446,-0.925196356615198,1.38499296304512,-2.39563402424198,0.497053085565861,1.02736590104254,0.971341142249762,-0.863067252433553,-1.75996956816628,0.760272662641122,-1.13968404573406,-0.0882071761037159,-0.538748005875074,1.20651828563634,1.27854962956707,-2.39023272816985,1.52165987348809,2.55036891951862,-1.45566190303569,-1.40377698860937,-1.26397523784714,-0.131807166861485,0.902179043054881,-0.044406657577663,-0.569758377843434,-0.875314634885393,-0.48590791322706,1.96304963097969,-1.58766261525088,0.404782179258405,0.539273054440184,-0.868449491652606,3.31079363965405,0.403850906451009,0.265687327759933,0.949156502619886,1.29068946076639,-1.43188291499091,NA,0.651395053069389,2.23075074951062,-0.048615809400356,0.766589111057613,0.876057136781884,0.970029641669542,-1.44754902940654,-1.5256659357176,NA,NA,-1.77669335217564,NA,NA,NA,NA,NA
2004,1371,"seton hall","BE",1112,"arizona","P10",4,1,-0.086898980971763,0.088621562354958,-1.06932820105481,-1.41925621131813,-2.29514950175927,1.4709322563868,0.432964301690659,0.127469110901679,-0.592382626695428,-1.41593478959178,-1.27615323307897,-0.123658689155491,-1.09840734526359,0.254068046457829,-2.25574247374385,-0.359683306144092,-0.629388856412093,1.13532821742723,-1.49886036293712,-0.798804611581928,-2.01879031440598,3.16811500453358,-0.252248774988102,-1.79482833482415,0.124251814543702,-2.75886845431138,-1.24657829239348,0.502305734735093,-1.10616875497798,0.399447411312934,-1.60831194210696,-1.3603671282197,0.0568231945559831,0.131861213708672,-0.094466948181956,1.83212502630607,0.728265687242782,-2.18688503048872,0.0280606571530689,-0.162909587568727,-3.08360460220248,-2.73577696063857,-1.20778988035135,-1.19468914150775,NA,-0.894548450251805,-3.11105597862271,-0.162065798054287,-1.17344397185032,-1.08158471011073,-1.27421900498717,-3.08281673892413,-1.77704922940113,NA,NA,-0.386994786549565,NA,NA,NA,NA,NA
2004,1393,"syracuse","BE",1140,"byu","MWC",5,1,-0.041095597180347,0.015204462461151,-0.169188753366769,-0.203523765992448,0.404163011114244,1.54660185820349,0.413916541261783,-0.0021859670358446,-0.717737041083638,-1.5781723499326,-1.51437642070575,-1.15037217533473,1.18031990141855,-1.44474693604587,-2.69364112177992,-0.738057448560375,4.10364637846094,-0.110392930860593,-0.83989645799862,-1.50578078837516,-2.4777191804774,0.38618938660947,-0.0597990674358631,-0.741816082188828,-1.31430199107094,-3.09775334956839,-1.62175879411936,-1.18658844509371,2.48996210289345,0.3930452235242,1.6297185075921,0.375399823597178,-1.62741628362487,1.75157665040798,-0.851713475212778,0.367599787425547,0.029836497582669,-0.349887804142815,0.346684454267483,0.00719954444590798,-0.089042844448049,0.929258697783334,-0.97323914176301,-0.903351591202919,NA,1.36571330146103,0.071312558867777,0.477187687922558,2.60750682101235,-0.461813488361713,0.402866403094737,0.250178245562977,-2.29506847882276,NA,NA,3.64373543678931,NA,NA,NA,NA,NA
2004,1104,"alabama","SEC",1163,"connecticut","BE",-16,0,0.539113986884378,-1.35623774214714,-0.424879587832191,1.78364256015084,-1.17994568268422,-0.181801668715889,0.50489945507885,0.410198899248799,-0.380431711177405,2.21665721426893,-0.69951203100181,-0.17232082896578,-2.10649618553017,1.30525979376541,2.98980563531976,1.06726223328789,0.534859643097301,1.50954837590189,-1.00355079373219,-0.723705707699616,2.31644430398813,1.36154971137177,-2.128556866628,-2.31874717095081,1.54150938651128,1.78999679951062,2.341187913849,1.05664017967937,-2.72191666266825,0.382668070860766,-0.224605826602748,2.29763606456757,2.24446749032641,-2.14082299501558,0.959114559023126,0.964052822155302,-2.25960330409367,1.65877642693626,-2.5416989776582,-1.11370646273102,-1.36896247711644,-2.50980013337403,-1.27247946970563,0.482328442177183,NA,-3.29173153262066,-3.07331688684989,0.309202450835304,-3.79382093075419,-0.438907987840865,-1.80459401600213,-0.00437739774297302,2.39730012399235,NA,NA,-0.290308137171478,NA,NA,NA,NA,NA
2004,1436,"vermont","AE",1163,"connecticut","BE",-17,0,3.49871793785717,-3.42702398470417,-2.71097827670479,2.5975946639337,-1.33737033646952,2.38447322921205,-3.22251839158368,-3.1697820175955,2.19904008547794,-1.90273313243121,-2.03206045248188,-0.269645108586356,-2.4184908607411,-0.501668186906564,3.11840452951984,1.02674927887533,-0.990032954033477,-0.0527234229460198,-2.72865963824413,-1.35386367379738,1.5630468226346,2.78683151469177,-0.322873767973293,0.347157584975836,1.86837842782164,0.289674437253473,3.54313476536456,-2.49567055635488,-3.14319988754907,1.17703099889409,1.44186212087294,1.74490430434655,0.783611246534066,-1.6472409369764,1.17545442123044,-1.18190806963561,0.101880188657726,0.875086722778242,-1.48130800057814,-3.44861633004178,-2.60740138148313,-2.99396394709513,-2.5973253546622,0.087644313966334,NA,-2.77552048601308,-1.70647030336181,0.748698477329877,-4.23288799383379,-0.647187602289209,-0.669155959530684,0.089605884134368,2.94037717312128,NA,NA,-0.451037032436444,NA,NA,NA,NA,NA
2004,1173,"dayton","A10",1177,"depaul","CUSA",0,0,0.36264903890248,-0.250486819006818,-0.873796578753639,-0.624683919530099,-0.228414482755492,-0.11799453962112,-0.343566028502776,-0.144293866765538,0.437234586699976,-0.445522550566538,-0.287821455014867,0.769126592678575,-0.00799767647037297,0.504628583663028,-0.604888437207822,-0.889059023394594,-1.17287076340733,-0.416844877565561,-1.60928480709013,0.676286153041419,-0.919858197583874,0.324155601667321,0.774450166370686,1.70905941233064,2.08629112202854,-0.581147597096061,-0.359751336714594,-1.8818177834838,0.414254139144147,-0.87232826651532,-1.33866707268743,-0.208739054531127,0.235080483867016,-1.3964340155717,1.21190875008238,-0.584559280326082,0.511493274101096,-0.0365447879416301,0.324736492864018,-0.335908683476104,-0.549050952216373,-0.90136476887849,-0.727822801448919,0.91243217949855,NA,0.700638463764252,0.620968991129365,-0.80247647364975,0.402987146581319,0.657069965561394,0.0163522874555959,-0.339977377504269,-0.439781748053595,NA,NA,-0.264916824743858,NA,NA,NA,NA,NA
2004,1163,"connecticut","BE",1177,"depaul","CUSA",17,1,-1.07546837389416,1.89191162790376,0.598312425444623,-2.44638624704412,1.72365122418222,-1.86023621344376,0.505929895835903,0.329092039594042,-0.530067337045782,-0.030456304453204,0.731186161411067,-0.155454063716895,1.00598501796517,-0.84537508005741,-2.9196685328093,-0.605468342506644,-0.445081114776726,-1.30449930872914,1.49591111303135,0.194400649554891,-2.09180983524492,0.19458452863823,0.430510528531698,0.989070536642413,0.0705987006147102,-1.21031503933293,-2.61795451228927,-0.900258238000661,3.55767512479339,0.03551507980848,-1.80274675426294,-2.41966609541521,-1.69840572115227,0.27745296386551,0.543221903259761,-0.730048154345805,1.93936701390426,-1.45879647326544,1.54133891286662,1.79209309113282,1.62351002474686,2.10445235552785,0.798090188999192,0.998646211027873,NA,2.82072052015004,2.09589454812917,0.284565435952797,4.52304788843207,0.339028961852484,1.21200981788856,-0.091391181451156,-2.35109859370397,NA,NA,1.2521360908541,NA,NA,NA,NA,NA
2004,1371,"seton hall","BE",1181,"duke","ACC",-28,0,0.495370013643791,-1.67824160280302,-1.3883653776753,1.22063308904252,-0.679310773251778,0.482454665542107,-0.741196234784846,-0.649777775388017,0.636880305706502,-0.691194560406296,-0.856282433528876,-0.123658689155491,-1.20161972311137,-1.40708966618903,0.209419889574857,-1.93633201628355,-1.51417925805089,0.363685548108865,-0.65127290559582,-0.692758185062945,-0.586251067951955,0.523190188884031,-0.17138383768654,-0.486129403494515,-0.685067011429476,-0.920250148368545,0.492382594955683,1.07168778696955,-2.52917649244387,-1.6825418898244,0.445071125895225,0.97853972876817,-1.18556117876058,1.0808256918098,-0.43157654453225,0.516329354756983,-0.64984943169212,0.27542269645018,-1.72620236648277,-1.50813753191044,-1.62749250148882,-0.772484758812004,-0.54902222950564,-1.04050640373999,NA,0.00357760343255098,-0.798779750194631,-1.83000941392826,-2.75960543054197,-0.424951075312852,-0.255033382818039,-0.239890361183082,-0.102331806818302,NA,NA,0.010780924996267,NA,NA,NA,NA,NA
